UF;COD_UF;COD_MUN;NOME_MUN;POPULACAO
MT;51;7602;Rondonópolis;211718
MT;51;7701;Rosário Oeste;17275
MT;51;7750;Salto do Céu;3583
MT;51;7248;Santa Carmem;4256
MT;51;7743;Santa Cruz do Xingu;2213
MT;51;7768;Santa Rita do Trivelato;2935
MT;51;7776;Santa Terezinha;7798
MT;51;7263;Santo Afonso;3032
MT;51;7792;Santo Antônio do Leste;4435
MT;51;7800;Santo Antônio do Leverger;19030
MT;51;7859;São Félix do Araguaia;11039
MT;51;7297;São José do Povo;3782
MT;51;7305;São José do Rio Claro;18701
MT;51;7354;São José do Xingu;5354
MT;51;7107;São José dos Quatro Marcos;18710
MT;51;7404;São Pedro da Cipa;4393
MT;51;7875;Sapezal;21811
MT;51;7883;Serra Nova Dourada;1492
MT;51;7909;Sinop;126817
MT;51;7925;Sorriso;77735
MT;51;7941;Tabaporã;9582
MT;51;7958;Tangará da Serra;92298
MT;51;8006;Tapurah;11950
MT;51;8055;Terra Nova do Norte;10391
MT;51;8105;Tesouro;3498
MT;51;8204;Torixoréu;3785
MT;51;8303;União do Sul;3594
MT;51;8352;Vale de São Domingos;3045
MT;51;8402;Várzea Grande;265775
MT;51;8501;Vera;10650
MT;51;5507;Vila Bela da Santíssima Trindade;15138
MT;51;8600;Vila Rica;23469
GO;52;50;Abadia de Goiás;7733
GO;52;100;Abadiânia;17701
GO;52;134;Acreúna;21549
GO;52;159;Adelândia;2554
GO;52;175;Água Fria de Goiás;5451
GO;52;209;Água Limpa;2007
GO;52;258;Águas Lindas de Goiás;182526
GO;52;308;Alexânia;25805
GO;52;506;Aloândia;2084
GO;52;555;Alto Horizonte;5307
GO;52;605;Alto Paraíso de Goiás;7328
GO;52;803;Alvorada do Norte;8499
GO;52;829;Amaralina;3658
GO;52;852;Americano do Brasil;5866
GO;52;902;Amorinópolis;3528
GO;52;1108;Anápolis;361991
GO;52;1207;Anhanguera;1093
GO;52;1306;Anicuns;21338
GO;52;1405;Aparecida de Goiânia;511323
GO;52;1454;Aparecida do Rio Doce;2505
GO;52;1504;Aporé;4043
GO;52;1603;Araçu;3800
GO;52;1702;Aragarças;19426
GO;52;1801;Aragoiânia;9278
GO;52;2155;Araguapaz;7795
GO;52;2353;Arenópolis;3122
GO;52;2502;Aruanã;8542
GO;52;2601;Aurilândia;3553
GO;52;2809;Avelinópolis;2501
GO;52;3104;Baliza;4321
GO;52;3203;Barro Alto;9820
GO;52;3302;Bela Vista de Goiás;27112
GO;52;3401;Bom Jardim de Goiás;8790
GO;52;3500;Bom Jesus de Goiás;22872
GO;52;3559;Bonfinópolis;8508
GO;52;3575;Bonópolis;3916
GO;52;3609;Brazabrantes;3485
GO;52;3807;Britânia;5748
GO;52;3906;Buriti Alegre;9431
GO;52;3939;Buriti de Goiás;2600
GO;52;3962;Buritinópolis;3396
GO;52;4003;Cabeceiras;7773
GO;52;4102;Cachoeira Alta;11517
GO;52;4201;Cachoeira de Goiás;1430
GO;52;4250;Cachoeira Dourada;8399
GO;52;4300;Caçu;14603
GO;52;4409;Caiapônia;17962
GO;52;4508;Caldas Novas;79705
GO;52;4557;Caldazinha;3582
GO;52;4607;Campestre de Goiás;3560
GO;52;4656;Campinaçu;3744
GO;52;4706;Campinorte;11940
GO;52;4805;Campo Alegre de Goiás;6765
GO;52;4854;Campo Limpo de Goiás;6957
GO;52;4904;Campos Belos;19412
GO;52;4953;Campos Verdes;4115
GO;52;5000;Carmo do Rio Verde;9571
GO;52;5059;Castelândia;3659
GO;52;5109;Catalão;96836
GO;52;5208;Caturaí;4944
GO;52;5307;Cavalcante;9747
GO;52;5406;Ceres;21782
GO;52;5455;Cezarina;8119
GO;52;5471;Chapadão do Céu;8318
GO;52;5497;Cidade Ocidental;62903
GO;52;5513;Cocalzinho de Goiás;18871
GO;52;5521;Colinas do Sul;3563
GO;52;5703;Córrego do Ouro;2590
GO;52;5802;Corumbá de Goiás;10896
GO;52;5901;Corumbaíba;8945
GO;52;6206;Cristalina;52235
GO;52;6305;Cristianópolis;3020
GO;52;6404;Crixás;16592
GO;52;6503;Cromínia;3622
GO;52;6602;Cumari;3001
GO;52;6701;Damianópolis;3383
GO;52;6800;Damolândia;2886
GO;52;6909;Davinópolis;2123
GO;52;7105;Diorama;2545
GO;52;8301;Divinópolis de Goiás;5032
GO;52;7253;Doverlândia;7890
GO;52;7352;Edealina;3816
GO;52;7402;Edéia;11952
GO;52;7501;Estrela do Norte;3389
GO;52;7535;Faina;7034
GO;52;7600;Fazenda Nova;6239
GO;52;7808;Firminópolis;12492
GO;52;7907;Flores de Goiás;13988
GO;52;8004;Formosa;110388
GO;52;8103;Formoso;4780
GO;52;8152;Gameleira de Goiás;3605
GO;52;8400;Goianápolis;11013
GO;52;8509;Goiandira;5520
GO;52;8608;Goianésia;64861
GO;52;8707;Goiânia;1412364
GO;52;8806;Goianira;38607
GO;52;8905;Goiás;24615
GO;52;9101;Goiatuba;33902
GO;52;9150;Gouvelândia;5417
GO;52;9200;Guapó;14419
GO;52;9291;Guaraíta;2300
GO;52;9408;Guarani de Goiás;4235
GO;52;9457;Guarinos;2177
GO;52;9606;Heitoraí;3718
GO;52;9705;Hidrolândia;19392
GO;52;9804;Hidrolina;3966
GO;52;9903;Iaciara;13292
GO;52;9937;Inaciolândia;6023
GO;52;9952;Indiara;14729
GO;52;10000;Inhumas;51144
GO;52;10109;Ipameri;26178
GO;52;10158;Ipiranga de Goiás;2935
GO;52;10208;Iporá;32169
GO;52;10307;Israelândia;2930
GO;52;10406;Itaberaí;38983
GO;52;10562;Itaguari;4688
GO;52;10604;Itaguaru;5504
GO;52;10802;Itajá;5005
GO;52;10901;Itapaci;20557
GO;52;11008;Itapirapuã;7017
GO;52;11206;Itapuranga;26667
GO;52;11305;Itarumã;6777
GO;52;11404;Itauçu;8925
GO;52;11503;Itumbiara;99526
GO;52;11602;Ivolândia;2626
GO;52;11701;Jandaia;6281
GO;52;11800;Jaraguá;46048
GO;52;11909;Jataí;94890
GO;52;12006;Jaupaci;3034
GO;52;12055;Jesúpolis;2428
GO;52;12105;Joviânia;7398
GO;52;12204;Jussara;19402
GO;52;12253;Lagoa Santa;1406
GO;52;12303;Leopoldo de Bulhões;8150
GO;52;12501;Luziânia;191139
GO;52;12600;Mairipotaba;2433
GO;52;12709;Mambaí;7772
GO;52;12808;Mara Rosa;10511
GO;52;12907;Marzagão;2184
GO;52;12956;Matrinchã;4505
GO;52;13004;Maurilândia;12737
GO;52;13053;Mimoso de Goiás;2723
GO;52;13087;Minaçu;31206
GO;52;13103;Mineiros;59275
GO;52;13400;Moiporá;1724
GO;52;13509;Monte Alegre de Goiás;8243
GO;52;13707;Montes Claros de Goiás;8217
GO;52;13756;Montividiu;11858
GO;52;13772;Montividiu do Norte;4356
GO;52;13806;Morrinhos;44204
GO;52;13855;Morro Agudo de Goiás;2378
GO;52;13905;Mossâmedes;4878
GO;52;14002;Mozarlândia;14558
GO;52;14051;Mundo Novo;6046
GO;52;14101;Mutunópolis;3922
GO;52;14408;Nazário;8532
GO;52;14507;Nerópolis;26857
GO;52;14606;Niquelândia;44895
GO;52;14705;Nova América;2350
GO;52;14804;Nova Aurora;2168
GO;52;14838;Nova Crixás;12571
GO;52;14861;Nova Glória;8604
GO;52;14879;Nova Iguaçu de Goiás;2935
GO;52;14903;Nova Roma;3487
GO;52;15009;Nova Veneza;8957
GO;52;15207;Novo Brasil;3392
GO;52;15231;Novo Gama;104899
GO;52;15256;Novo Planalto;4252
GO;52;15306;Orizona;15140
GO;52;15405;Ouro Verde de Goiás;4039
GO;52;15504;Ouvidor;6038
GO;52;15603;Padre Bernardo;30599
GO;52;15652;Palestina de Goiás;3490
GO;52;15702;Palmeiras de Goiás;25920
GO;52;15801;Palmelo;2412
GO;52;15900;Palminópolis;3659
GO;52;16007;Panamá;2728
GO;52;16304;Paranaiguara;9678
GO;52;16403;Paraúna;11187
GO;52;16452;Perolândia;3090
GO;52;16809;Petrolina de Goiás;10546
GO;52;16908;Pilar de Goiás;2658
GO;52;17104;Piracanjuba;24768
GO;52;17203;Piranhas;11238
GO;52;17302;Pirenópolis;24279
GO;52;17401;Pires do Rio;30469
GO;52;17609;Planaltina;86751
GO;52;17708;Pontalina;17811
GO;52;18003;Porangatu;44534
GO;52;18052;Porteirão;3624
GO;52;18102;Portelândia;4000
GO;52;18300;Posse;34192
GO;52;18391;Professor Jamil;3390
GO;52;18508;Quirinópolis;46788
GO;52;18607;Rialma;10935
GO;52;18706;Rianápolis;4768
GO;52;18789;Rio Quente;3828
GO;52;18805;Rio Verde;202221
GO;52;18904;Rubiataba;19747
GO;52;19001;Sanclerlândia;7774
GO;52;19100;Santa Bárbara de Goiás;6189
GO;52;19209;Santa Cruz de Goiás;3119
GO;52;19258;Santa Fé de Goiás;5134
GO;52;19308;Santa Helena de Goiás;38188
GO;52;19357;Santa Isabel;3825
GO;52;19407;Santa Rita do Araguaia;7759
GO;52;19456;Santa Rita do Novo Destino;3316
GO;52;19506;Santa Rosa de Goiás;2772
GO;52;19605;Santa Tereza de Goiás;3868
GO;52;19704;Santa Terezinha de Goiás;10008
GO;52;19712;Santo Antônio da Barra;4679
GO;52;19738;Santo Antônio de Goiás;5391
GO;52;19753;Santo Antônio do Descoberto;69000
GO;52;19803;São Domingos;12163
GO;52;19902;São Francisco de Goiás;6328
GO;52;20058;São João da Paraúna;1623
GO;52;20009;São João d'Aliança;11771
GO;52;20108;São Luís de Montes Belos;32164
GO;52;20157;São Luíz do Norte;4932
GO;52;20207;São Miguel do Araguaia;22750
GO;52;20264;São Miguel do Passa Quatro;3961
GO;52;20280;São Patrício;2058
GO;52;20405;São Simão;18804
GO;52;20454;Senador Canedo;97719
GO;52;20504;Serranópolis;8055
GO;52;20603;Silvânia;20106
GO;52;20686;Simolândia;6804
GO;52;20702;Sítio d'Abadia;2956
GO;52;21007;Taquaral de Goiás;3627
GO;52;21080;Teresina de Goiás;3252
GO;52;21197;Terezópolis de Goiás;7262
GO;52;21304;Três Ranchos;2896
GO;52;21403;Trindade;115470
GO;52;21452;Trombas;3558
GO;52;21502;Turvânia;4877
GO;52;21551;Turvelândia;4829
GO;52;21577;Uirapuru;2980
GO;52;21601;Uruaçu;39172
GO;52;21700;Uruana;14187
GO;52;21809;Urutaí;3153
GO;52;21858;Valparaíso de Goiás;150005
GO;52;21908;Varjão;3813
GO;52;22005;Vianópolis;13343
GO;52;22054;Vicentinópolis;8053
GO;52;22203;Vila Boa;5371
GO;52;22302;Vila Propício;5520
DF;53;108;Brasília;2852372
